Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,16:44:47.836992,16:45:09.988386,-1,-1.0
1,16:44:47.836992,16:45:10.075897,-1,-1.0
1,16:44:47.836992,16:45:10.155062,-1,-1.0
1,16:44:47.836992,16:45:10.235168,-1,-1.0
1,16:44:47.836992,16:45:10.320864,-1,-1.0
1,16:44:47.836992,16:45:10.402009,-1,-1.0
1,16:44:47.836992,16:45:10.484580,-1,-1.0
1,16:44:47.836992,16:45:10.563873,-1,-1.0
1,16:44:47.836992,16:45:10.641922,-1,-1.0
1,16:44:47.836992,16:45:10.721038,-1,-1.0
1,16:44:47.836992,16:45:10.800991,-1,-1.0
1,16:44:47.836992,16:45:10.885377,-1,-1.0
1,16:44:47.836992,16:45:10.961413,-1,-1.0
1,16:44:47.836992,16:45:11.042104,-1,-1.0
1,16:44:47.836992,16:45:11.125401,-1,-1.0
1,16:44:47.836992,16:45:11.207124,-1,-1.0
1,16:44:47.836992,16:45:11.285343,-1,-1.0
1,16:44:47.836992,16:45:11.367496,-1,-1.0
1,16:44:47.836992,16:45:11.455155,-1,-1.0
1,16:44:47.836992,16:45:11.535756,-1,-1.0
1,16:44:47.836992,16:45:11.617003,-1,-1.0
1,16:44:47.836992,16:45:11.697645,-1,-1.0
1,16:44:47.836992,16:45:11.778311,-1,-1.0
1,16:44:47.836992,16:45:11.854769,-1,-1.0
1,16:44:47.836992,16:45:11.935836,-1,-1.0
1,16:44:47.836992,16:45:12.021465,-1,-1.0
1,16:44:47.836992,16:45:12.107693,-1,-1.0
1,16:44:47.836992,16:45:12.191028,-1,-1.0
1,16:44:47.836992,16:45:12.271461,-1,-1.0
1,16:44:47.836992,16:45:12.353804,-1,-1.0
1,16:44:47.836992,16:45:12.434993,-1,-1.0
1,16:44:47.836992,16:45:12.521043,-1,-1.0
1,16:44:47.836992,16:45:12.606658,-1,-1.0
1,16:44:47.836992,16:45:12.684897,-1,-1.0
1,16:44:47.836992,16:45:12.766596,1,-1.0
1,16:44:47.836992,16:45:12.845236,1,-1.0
1,16:44:47.836992,16:45:13.007079,1,-1.0
1,16:44:47.836992,16:45:13.091737,-1,-1.0
1,16:44:47.836992,16:45:14.084738,-1,-1.0
1,16:44:47.836992,16:45:14.170990,-1,-1.0
1,16:44:47.836992,16:45:14.248460,1,-1.0
1,16:44:47.836992,16:45:14.327852,1,-1.0
1,16:44:47.836992,16:45:14.406523,-1,-1.0
1,16:44:47.836992,16:45:14.496481,1,-1.0
1,16:44:47.836992,16:45:14.580112,-1,-1.0
1,16:44:47.836992,16:45:14.659739,-1,-1.0
1,16:44:47.836992,16:45:14.739724,-1,-1.0
1,16:44:47.836992,16:45:14.820838,-1,-1.0
1,16:44:47.836992,16:45:14.900191,-1,-1.0
1,16:44:47.836992,16:45:14.983889,-1,-1.0
1,16:44:47.836992,16:45:15.066421,-1,-1.0
1,16:44:47.836992,16:45:15.144719,-1,-1.0
1,16:44:47.836992,16:45:15.225455,-1,-1.0
1,16:44:47.836992,16:45:15.309281,-1,-1.0
1,16:44:47.836992,16:45:15.402002,-1,-1.0
1,16:44:47.836992,16:45:15.468915,-1,-1.0
1,16:44:47.836992,16:45:15.553880,-1,-1.0
1,16:44:47.836992,16:45:15.624196,-1,-1.0
1,16:44:47.836992,16:45:15.703571,-1,-1.0
1,16:44:47.836992,16:45:15.779511,1,-1.0
1,16:44:47.836992,16:45:15.857133,1,-1.0
1,16:44:47.836992,16:45:15.935317,1,-1.0
1,16:44:47.836992,16:45:16.016572,1,-1.0
1,16:44:47.836992,16:45:16.102007,1,-1.0
1,16:44:47.836992,16:45:16.182111,1,-1.0
1,16:44:47.836992,16:45:16.264738,1,-1.0
1,16:44:47.836992,16:45:16.342031,1,-1.0
1,16:44:47.836992,16:45:16.423268,1,-1.0
1,16:44:47.836992,16:45:16.505532,1,-1.0
1,16:44:47.836992,16:45:16.587529,1,-1.0
1,16:44:47.836992,16:45:16.666694,1,-1.0
1,16:44:47.836992,16:45:16.750743,1,-1.0
1,16:44:47.836992,16:45:17.094308,-1,-1.0
1,16:44:47.836992,16:45:17.192103,-1,-1.0
1,16:44:47.836992,16:45:17.281599,-1,-1.0
1,16:44:47.836992,16:45:17.359750,-1,-1.0
1,16:44:47.836992,16:45:17.439549,-1,-1.0
1,16:44:47.836992,16:45:17.520877,-1,-1.0
1,16:44:47.836992,16:45:17.597296,-1,-1.0
1,16:44:47.836992,16:45:17.680698,-1,-1.0
1,16:44:47.836992,16:45:17.753727,-1,-1.0
1,16:44:47.836992,16:45:17.838717,-1,-1.0
1,16:44:47.836992,16:45:17.922628,-1,-1.0
1,16:44:47.836992,16:45:18.006868,-1,-1.0
1,16:44:47.836992,16:45:18.876578,1,-1.0
1,16:44:47.836992,16:45:18.961353,1,-1.0
1,16:44:47.836992,16:45:19.043497,1,-1.0
1,16:44:47.836992,16:45:19.124943,1,-1.0
1,16:44:47.836992,16:45:19.207709,1,-1.0
1,16:44:47.836992,16:45:20.141910,-1,-1.0
1,16:44:47.836992,16:45:20.223674,-1,-1.0
1,16:44:47.836992,16:45:20.304191,-1,-1.0
1,16:44:47.836992,16:45:21.801050,-1,-1.0
1,16:44:47.836992,16:45:21.878387,-1,-1.0
1,16:44:47.836992,16:45:21.963131,-1,-1.0
1,16:44:47.836992,16:45:22.047820,-1,-1.0
1,16:44:47.836992,16:45:22.131155,-1,-1.0
1,16:44:47.836992,16:45:22.218005,-1,-1.0
1,16:44:47.836992,16:45:22.306599,-1,-1.0
1,16:44:47.836992,16:45:22.388615,-1,-1.0
1,16:44:47.836992,16:45:22.467981,-1,-1.0
1,16:44:47.836992,16:45:22.556666,-1,-1.0
1,16:44:47.836992,16:45:22.642284,-1,-1.0
1,16:44:47.836992,16:45:22.764140,-1,-1.0
1,16:44:47.836992,16:45:22.843898,-1,-1.0
1,16:44:47.836992,16:45:22.923985,-1,-1.0
1,16:44:47.836992,16:45:22.998094,-1,-1.0
1,16:44:47.836992,16:45:23.069911,-1,-1.0
1,16:44:47.836992,16:45:23.142405,-1,-1.0
1,16:44:47.836992,16:45:23.218149,-1,-1.0
1,16:44:47.836992,16:45:37.334294,1,-1.0
1,16:44:47.836992,16:45:37.416928,1,-1.0
1,16:44:47.836992,16:45:38.508911,1,-1.0
1,16:44:47.836992,16:45:38.595136,1,-1.0
1,16:44:47.836992,16:45:38.685373,1,-1.0
1,16:44:47.836992,16:45:45.041055,-1,-1.0
1,16:44:47.836992,16:45:45.130797,-1,-1.0
1,16:44:47.836992,16:45:45.214008,-1,-1.0
1,16:44:47.836992,16:45:48.889016,-1,-1.0
1,16:44:47.836992,16:45:48.971174,-1,-1.0
1,16:44:47.836992,16:45:49.050487,-1,-1.0
1,16:44:47.836992,16:45:49.129846,-1,-1.0
1,16:44:47.836992,16:45:49.208898,-1,-1.0
1,16:44:47.836992,16:45:49.287955,1,-1.0
1,16:44:47.836992,16:45:55.049382,-1,-1.0
1,16:44:47.836992,16:46:08.450813,-1,-1.0
1,16:44:47.836992,16:46:08.536378,-1,-1.0
1,16:44:47.836992,16:46:08.617098,-1,-1.0
1,16:44:47.836992,16:46:08.696549,-1,-1.0
1,16:44:47.836992,16:46:08.784008,-1,-1.0
1,16:44:47.836992,16:46:08.872388,-1,-1.0
1,16:44:47.836992,16:46:08.959424,-1,-1.0
1,16:44:47.836992,16:46:09.038963,-1,-1.0
1,16:44:47.836992,16:46:09.117483,-1,-1.0
1,16:44:47.836992,16:46:09.194815,-1,-1.0
1,16:44:47.836992,16:46:09.276468,-1,-1.0
1,16:44:47.836992,16:46:09.359003,-1,-1.0
1,16:44:47.836992,16:46:09.442250,-1,-1.0
1,16:44:47.836992,16:46:09.526288,-1,-1.0
1,16:44:47.836992,16:46:09.612708,-1,-1.0
1,16:44:47.836992,16:46:09.690496,-1,-1.0
1,16:44:47.836992,16:46:09.770734,-1,-1.0
1,16:44:47.836992,16:46:09.847466,-1,-1.0
1,16:44:47.836992,16:46:09.927966,-1,-1.0
1,16:44:47.836992,16:46:10.012081,-1,-1.0
1,16:44:47.836992,16:46:10.092462,-1,-1.0
1,16:44:47.836992,16:46:10.181647,-1,-1.0
1,16:44:47.836992,16:46:10.263641,-1,-1.0
1,16:44:47.836992,16:46:10.345419,-1,-1.0
1,16:44:47.836992,16:46:10.424975,-1,-1.0
1,16:44:47.836992,16:46:10.534446,-1,-1.0
1,16:44:47.836992,16:46:10.656567,-1,-1.0
1,16:44:47.836992,16:46:10.738563,-1,-1.0
1,16:44:47.836992,16:46:10.812140,-1,-1.0
1,16:44:47.836992,16:46:10.896383,-1,-1.0
