Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,19:24:24.521980,19:25:32.652665,-1,-1.0
2,19:24:24.521980,19:25:32.735793,-1,-1.0
2,19:24:24.521980,19:25:32.812704,-1,-1.0
2,19:24:24.521980,19:25:32.888823,-1,-1.0
2,19:24:24.521980,19:25:32.969376,-1,-1.0
2,19:24:24.521980,19:25:33.542828,-1,-1.0
2,19:24:24.521980,19:25:33.618918,1,-1.0
2,19:24:24.521980,19:25:33.710598,-1,-1.0
2,19:24:24.521980,19:25:33.896179,1,-1.0
2,19:24:24.521980,19:25:33.983863,1,-1.0
2,19:24:24.521980,19:25:34.067728,1,-1.0
2,19:24:24.521980,19:25:34.152043,1,-1.0
2,19:24:24.521980,19:25:34.234676,-1,-1.0
2,19:24:24.521980,19:25:34.321076,-1,-1.0
2,19:24:24.521980,19:25:36.823604,1,-1.0
2,19:24:24.521980,19:25:36.899109,1,-1.0
2,19:24:24.521980,19:25:36.984197,1,-1.0
2,19:24:24.521980,19:25:37.069615,1,-1.0
2,19:24:24.521980,19:25:37.147931,1,-1.0
2,19:24:24.521980,19:25:37.234132,1,-1.0
2,19:24:24.521980,19:25:37.313951,-1,-1.0
2,19:24:24.521980,19:25:37.390425,-1,-1.0
2,19:24:24.521980,19:25:40.018945,-1,-1.0
2,19:24:24.521980,19:25:40.357869,-1,-1.0
2,19:24:24.521980,19:25:40.439021,-1,-1.0
2,19:24:24.521980,19:25:43.199583,1,-1.0
2,19:24:24.521980,19:25:43.286060,1,-1.0
2,19:24:24.521980,19:25:43.376158,1,-1.0
2,19:24:24.521980,19:25:43.500823,1,-1.0
2,19:24:24.521980,19:25:44.679223,-1,-1.0
2,19:24:24.521980,19:25:44.757540,-1,-1.0
2,19:24:24.521980,19:25:44.833909,-1,-1.0
2,19:24:24.521980,19:25:44.917901,-1,-1.0
2,19:24:24.521980,19:25:44.994867,-1,-1.0
2,19:24:24.521980,19:25:45.070493,-1,-1.0
2,19:24:24.521980,19:25:46.294663,1,-1.0
2,19:24:24.521980,19:25:46.380975,1,-1.0
2,19:24:24.521980,19:25:46.457415,1,-1.0
2,19:24:24.521980,19:25:46.532786,1,-1.0
2,19:24:24.521980,19:25:46.603671,1,-1.0
2,19:24:24.521980,19:25:46.685713,-1,-1.0
2,19:24:24.521980,19:25:49.521416,-1,-1.0
2,19:24:24.521980,19:25:49.602732,-1,-1.0
2,19:24:24.521980,19:25:49.682536,-1,-1.0
2,19:24:24.521980,19:25:49.762438,-1,-1.0
2,19:24:24.521980,19:25:49.844541,-1,-1.0
2,19:24:24.521980,19:25:49.924805,-1,-1.0
2,19:24:24.521980,19:25:50.006583,1,-1.0
2,19:24:24.521980,19:25:50.088660,1,-1.0
2,19:24:24.521980,19:25:52.610477,1,-1.0
2,19:24:24.521980,19:25:52.697010,1,-1.0
2,19:24:24.521980,19:25:52.775812,1,-1.0
2,19:24:24.521980,19:25:52.858364,1,-1.0
2,19:24:24.521980,19:25:52.942385,1,-1.0
2,19:24:24.521980,19:25:53.023365,1,-1.0
2,19:24:24.521980,19:25:53.117369,-1,-1.0
2,19:24:24.521980,19:25:53.198839,-1,-1.0
2,19:24:24.521980,19:25:58.533603,1,-1.0
2,19:24:24.521980,19:25:58.615956,1,-1.0
2,19:24:24.521980,19:25:58.700799,1,-1.0
2,19:24:24.521980,19:25:58.779229,1,-1.0
2,19:24:24.521980,19:25:58.865105,1,-1.0
2,19:24:24.521980,19:25:58.949423,-1,-1.0
2,19:24:24.521980,19:25:59.027727,-1,-1.0
2,19:24:24.521980,19:25:59.117664,-1,-1.0
2,19:24:24.521980,19:25:59.187261,-1,-1.0
2,19:24:24.521980,19:25:59.317384,-1,-1.0
2,19:24:24.521980,19:25:59.398942,-1,-1.0
2,19:24:24.521980,19:25:59.797507,-1,-1.0
2,19:24:24.521980,19:25:59.877729,-1,-1.0
2,19:24:24.521980,19:25:59.995912,-1,-1.0
2,19:24:24.521980,19:26:00.075113,-1,-1.0
2,19:24:24.521980,19:26:04.097354,1,-1.0
2,19:24:24.521980,19:26:04.181570,1,-1.0
2,19:24:24.521980,19:26:04.265532,1,-1.0
2,19:24:24.521980,19:26:04.343421,1,-1.0
2,19:24:24.521980,19:26:04.428334,1,-1.0
2,19:24:24.521980,19:26:04.510746,-1,-1.0
2,19:24:24.521980,19:26:05.688396,-1,-1.0
2,19:24:24.521980,19:26:05.767067,-1,-1.0
2,19:24:24.521980,19:26:05.846472,-1,-1.0
2,19:24:24.521980,19:26:05.924280,-1,-1.0
2,19:24:24.521980,19:26:06.002303,-1,-1.0
2,19:24:24.521980,19:26:06.697106,-1,-1.0
2,19:24:24.521980,19:26:06.790247,1,-1.0
2,19:24:24.521980,19:26:06.871719,1,-1.0
2,19:24:24.521980,19:26:06.990616,1,-1.0
2,19:24:24.521980,19:26:07.071443,1,-1.0
2,19:24:24.521980,19:26:07.149509,1,-1.0
2,19:24:24.521980,19:26:07.231675,-1,-1.0
2,19:24:24.521980,19:26:07.312099,-1,-1.0
2,19:24:24.521980,19:26:07.393503,-1,-1.0
2,19:24:24.521980,19:26:07.475594,-1,-1.0
2,19:24:24.521980,19:26:10.040887,-1,-1.0
2,19:24:24.521980,19:26:10.117541,-1,-1.0
2,19:24:24.521980,19:26:10.192277,-1,-1.0
2,19:24:24.521980,19:26:10.272585,-1,-1.0
2,19:24:24.521980,19:26:10.351314,-1,-1.0
2,19:24:24.521980,19:26:10.432732,-1,-1.0
2,19:24:24.521980,19:26:10.511909,-1,-1.0
2,19:24:24.521980,19:26:10.594076,-1,-1.0
2,19:24:24.521980,19:26:10.682290,-1,-1.0
2,19:24:24.521980,19:26:14.234897,-1,-1.0
2,19:24:24.521980,19:26:14.312658,-1,-1.0
2,19:24:24.521980,19:26:14.393026,-1,-1.0
2,19:24:24.521980,19:26:14.477969,-1,-1.0
2,19:24:24.521980,19:26:14.568501,-1,-1.0
2,19:24:24.521980,19:26:14.650177,-1,-1.0
2,19:24:24.521980,19:26:14.783131,-1,-1.0
2,19:24:24.521980,19:26:14.863448,1,-1.0
2,19:24:24.521980,19:26:21.591663,-1,-1.0
2,19:24:24.521980,19:26:21.674093,-1,-1.0
2,19:24:24.521980,19:26:21.756316,-1,-1.0
2,19:24:24.521980,19:26:21.840470,-1,-1.0
2,19:24:24.521980,19:26:21.918280,-1,-1.0
2,19:24:24.521980,19:26:22.004599,-1,-1.0
2,19:24:24.521980,19:26:22.087524,-1,-1.0
2,19:24:24.521980,19:26:22.170480,1,-1.0
2,19:24:24.521980,19:26:29.679044,1,-1.0
2,19:24:24.521980,19:26:29.757988,1,-1.0
2,19:24:24.521980,19:26:29.840551,1,-1.0
2,19:24:24.521980,19:26:29.920856,1,-1.0
2,19:24:24.521980,19:26:30.003062,1,-1.0
2,19:24:24.521980,19:26:30.079474,1,-1.0
2,19:24:24.521980,19:26:30.158100,1,-1.0
2,19:24:24.521980,19:26:30.240444,-1,-1.0
