Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,18:09:26.389486,18:14:21.234464,-1,-1.0
1,18:09:26.389486,18:14:21.326627,-1,-1.0
1,18:09:26.389486,18:14:21.427620,-1,-1.0
1,18:09:26.389486,18:14:31.839907,-1,-1.0
1,18:09:26.389486,18:14:31.950804,-1,-1.0
1,18:09:26.389486,18:14:32.056125,-1,-1.0
1,18:09:26.389486,18:14:36.298481,1,-1.0
1,18:09:26.389486,18:14:36.382846,1,-1.0
1,18:09:26.389486,18:14:36.482437,1,-1.0
1,18:09:26.389486,18:14:36.573377,1,-1.0
1,18:09:26.389486,18:14:36.673394,1,-1.0
1,18:09:26.389486,18:14:48.379076,1,-1.0
1,18:09:26.389486,18:14:48.473531,1,-1.0
1,18:09:26.389486,18:14:48.570265,1,-1.0
1,18:09:26.389486,18:14:48.680106,1,-1.0
1,18:09:26.389486,18:14:48.776332,1,-1.0
1,18:09:26.389486,18:14:51.981942,1,-1.0
1,18:09:26.389486,18:14:52.085067,1,-1.0
1,18:09:26.389486,18:14:52.193392,1,-1.0
1,18:09:26.389486,18:14:53.213272,-1,-1.0
1,18:09:26.389486,18:14:53.326045,-1,-1.0
1,18:09:26.389486,18:14:53.429549,-1,-1.0
1,18:09:26.389486,18:14:57.968288,1,-1.0
1,18:09:26.389486,18:14:58.083346,1,-1.0
1,18:09:26.389486,18:14:58.205328,1,-1.0
1,18:09:26.389486,18:14:58.305409,1,-1.0
1,18:09:26.389486,18:14:58.404998,1,-1.0
1,18:09:26.389486,18:14:59.551975,-1,-1.0
1,18:09:26.389486,18:14:59.666206,-1,-1.0
1,18:09:26.389486,18:14:59.760060,-1,-1.0
1,18:09:26.389486,18:14:59.851395,-1,-1.0
1,18:09:26.389486,18:15:01.926392,1,-1.0
1,18:09:26.389486,18:15:02.042067,1,-1.0
1,18:09:26.389486,18:15:02.146476,1,-1.0
1,18:09:26.389486,18:15:03.666099,1,-1.0
1,18:09:26.389486,18:15:03.772819,1,-1.0
1,18:09:26.389486,18:15:03.869573,1,-1.0
1,18:09:26.389486,18:15:03.962655,1,-1.0
1,18:09:26.389486,18:15:04.076706,1,-1.0
1,18:09:26.389486,18:15:04.194944,1,-1.0
1,18:09:26.389486,18:15:05.512256,-1,-1.0
1,18:09:26.389486,18:15:05.623968,-1,-1.0
1,18:09:26.389486,18:15:05.712171,-1,-1.0
1,18:09:26.389486,18:15:07.162628,-1,-1.0
1,18:09:26.389486,18:15:17.950486,1,-1.0
1,18:09:26.389486,18:15:18.050691,1,-1.0
1,18:09:26.389486,18:15:25.154784,1,-1.0
1,18:09:26.389486,18:15:25.257884,1,-1.0
1,18:09:26.389486,18:15:25.349527,1,-1.0
1,18:09:26.389486,18:15:25.451688,1,-1.0
1,18:09:26.389486,18:15:25.538763,1,-1.0
1,18:09:26.389486,18:15:25.638780,1,-1.0
1,18:09:26.389486,18:15:25.755710,1,-1.0
1,18:09:26.389486,18:15:25.849817,1,-1.0
1,18:09:26.389486,18:15:25.956604,1,-1.0
1,18:09:26.389486,18:15:26.068505,1,-1.0
1,18:09:26.389486,18:15:26.175440,1,-1.0
1,18:09:26.389486,18:15:26.280546,1,-1.0
1,18:09:26.389486,18:15:26.390736,1,-1.0
1,18:09:26.389486,18:15:26.491147,1,-1.0
1,18:09:26.389486,18:15:26.593751,1,-1.0
1,18:09:26.389486,18:15:26.691892,1,-1.0
1,18:09:26.389486,18:15:26.801783,1,-1.0
1,18:09:26.389486,18:15:26.899521,1,-1.0
1,18:09:26.389486,18:15:27.012940,1,-1.0
1,18:09:26.389486,18:15:27.116301,1,-1.0
